Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026-01-10 12:45:00,2,A77,3,A268,1534.86,USD,1534.86,USD,ACH,0
2026-01-10 12:45:00,3,A123,0,A75,863.05,USD,863.05,USD,ACH,0
2026-01-10 12:47:00,3,A203,2,A87,383.64,USD,383.64,USD,ACH,0
2026-01-10 12:48:00,2,A272,1,A256,603.15,USD,603.15,USD,ACH,0
2026-01-10 12:50:00,3,A33,1,A76,397.57,USD,397.57,USD,ACH,0
2026-01-10 12:50:00,4,A284,0,A35,190.02,USD,190.02,USD,ACH,0
2026-01-10 12:51:00,0,A70,2,A92,464.96,USD,464.96,USD,ACH,0
2026-01-10 12:52:00,2,A222,3,A108,223.96,USD,223.96,USD,ACH,0
2026-01-10 12:53:00,4,A94,1,A171,749.19,USD,749.19,USD,ACH,0
2026-01-10 12:53:00,2,A287,3,A238,452.15,USD,452.15,USD,ACH,0
2026-01-10 13:00:00,4,A149,0,A45,700.07,USD,700.07,USD,ACH,0
2026-01-10 13:00:00,0,A200,1,A146,444.86,USD,444.86,USD,ACH,0
2026-01-10 13:00:00,3,A268,2,A207,563.99,USD,563.99,USD,ACH,0
2026-01-10 13:01:00,3,A8,1,A156,443.22,USD,443.22,USD,ACH,0
2026-01-10 13:03:00,1,A251,4,A19,341.33,USD,341.33,USD,ACH,0
2026-01-10 13:09:00,0,A160,1,A251,282.27,USD,282.27,USD,ACH,0
2026-01-10 13:11:00,3,A193,3,A123,162.51,USD,162.51,USD,ACH,0
2026-01-10 13:15:00,4,A199,2,A297,394.26,USD,394.26,USD,ACH,0
2026-01-10 13:16:00,0,A90,0,A295,432.09,USD,432.09,USD,ACH,0
2026-01-10 13:16:00,3,A223,2,A212,127.06,USD,127.06,USD,ACH,0
2026-01-10 13:17:00,0,A225,3,A38,136.23,USD,136.23,USD,ACH,0
2026-01-10 13:18:00,1,A101,4,A194,146.15,USD,146.15,USD,ACH,0
2026-01-10 13:20:00,4,A124,0,A260,503.82,USD,503.82,USD,ACH,0
2026-01-10 13:21:00,4,A269,3,A218,838.48,USD,838.48,USD,ACH,0
2026-01-10 13:22:00,3,A108,2,A257,679.66,USD,679.66,USD,ACH,0
2026-01-10 13:23:00,2,A112,0,A130,650.19,USD,650.19,USD,ACH,0
2026-01-10 13:24:00,0,A160,1,A281,332.29,USD,332.29,USD,ACH,0
2026-01-10 13:25:00,3,A278,2,A207,827.64,USD,827.64,USD,ACH,0
2026-01-10 13:35:00,2,A242,2,A42,244.19,USD,244.19,USD,ACH,0
2026-01-10 13:36:00,1,A51,4,A34,363.0,USD,363.0,USD,ACH,0
2026-01-10 13:36:00,4,A149,1,A226,535.06,USD,535.06,USD,ACH,0
2026-01-10 13:38:00,4,A99,2,A277,1718.07,USD,1718.07,USD,ACH,1
2026-01-10 13:39:00,1,A21,0,A30,200.52,USD,200.52,USD,ACH,0
2026-01-10 13:39:00,0,A60,2,A197,785.63,USD,785.63,USD,ACH,0
2026-01-10 13:39:00,2,A187,4,A94,378.83,USD,378.83,USD,ACH,0
2026-01-10 13:42:00,4,A84,1,A6,163.41,USD,163.41,USD,ACH,0
2026-01-10 13:42:00,3,A128,4,A99,400.88,USD,400.88,USD,ACH,1
2026-01-10 13:43:00,4,A64,3,A33,427.36,USD,427.36,USD,ACH,0
2026-01-10 13:44:00,4,A259,2,A67,244.67,USD,244.67,USD,ACH,0
2026-01-10 13:44:00,2,A297,1,A281,436.12,USD,436.12,USD,ACH,0
2026-01-10 13:46:00,1,A181,2,A82,413.31,USD,413.31,USD,ACH,0
2026-01-10 13:46:00,2,A182,3,A233,287.6,USD,287.6,USD,ACH,0
2026-01-10 13:49:00,3,A238,3,A8,490.99,USD,490.99,USD,ACH,0
2026-01-10 13:50:00,0,A280,0,A275,288.62,USD,288.62,USD,ACH,0
2026-01-10 13:53:00,1,A166,1,A91,1076.25,USD,1076.25,USD,ACH,0
2026-01-10 13:55:00,3,A218,3,A143,190.87,USD,190.87,USD,ACH,0
2026-01-10 13:56:00,3,A68,1,A201,197.15,USD,197.15,USD,ACH,0
2026-01-10 13:56:00,3,A128,3,A243,1013.9,USD,1013.9,USD,ACH,0
2026-01-10 13:56:00,0,A235,0,A15,257.49,USD,257.49,USD,ACH,0
2026-01-10 13:57:00,1,A181,1,A216,191.83,USD,191.83,USD,ACH,0
2026-01-10 13:57:00,2,A247,0,A235,636.82,USD,636.82,USD,ACH,0
2026-01-10 13:58:00,2,A202,3,A208,330.99,USD,330.99,USD,ACH,0
2026-01-10 14:00:00,2,A292,2,A187,196.52,USD,196.52,USD,ACH,0
2026-01-10 14:01:00,1,A281,0,A180,434.75,USD,434.75,USD,ACH,0
2026-01-10 14:04:00,3,A53,0,A40,69.48,USD,69.48,USD,ACH,1
2026-01-10 14:04:00,2,A212,2,A47,244.39,USD,244.39,USD,ACH,0
2026-01-10 14:05:00,1,A136,0,A240,366.21,USD,366.21,USD,ACH,0
2026-01-10 14:07:00,0,A55,1,A6,340.77,USD,340.77,USD,ACH,0
2026-01-10 14:08:00,2,A32,2,A102,73.11,USD,73.11,USD,ACH,0
2026-01-10 14:09:00,0,A150,0,A15,472.09,USD,472.09,USD,ACH,0
2026-01-10 14:13:00,2,A72,0,A70,180.4,USD,180.4,USD,ACH,0
2026-01-10 14:16:00,0,A45,4,A114,554.95,USD,554.95,USD,ACH,0
2026-01-10 14:16:00,0,A245,0,A235,644.4,USD,644.4,USD,ACH,0
2026-01-10 14:18:00,0,A275,3,A53,1198.21,USD,1198.21,USD,ACH,0
2026-01-10 14:21:00,1,A141,3,A183,261.32,USD,261.32,USD,ACH,0
2026-01-10 14:22:00,3,A148,1,A171,1872.41,USD,1872.41,USD,ACH,0
2026-01-10 14:23:00,2,A107,0,A55,326.31,USD,326.31,USD,ACH,0
2026-01-10 14:24:00,4,A294,2,A237,311.35,USD,311.35,USD,ACH,0
2026-01-10 14:25:00,4,A119,4,A289,461.62,USD,461.62,USD,ACH,0
2026-01-10 14:26:00,4,A109,2,A57,616.79,USD,616.79,USD,ACH,0
2026-01-10 14:26:00,1,A136,3,A48,129.23,USD,129.23,USD,ACH,0
2026-01-10 14:27:00,4,A104,4,A159,92.83,USD,92.83,USD,ACH,0
2026-01-10 14:27:00,1,A116,2,A212,315.5,USD,315.5,USD,ACH,0
2026-01-10 14:29:00,2,A52,3,A3,251.86,USD,251.86,USD,ACH,0
2026-01-10 14:29:00,4,A59,3,A53,833.68,USD,833.68,USD,ACH,0
2026-01-10 14:32:00,1,A201,0,A135,24.33,USD,24.33,USD,ACH,0
2026-01-10 14:35:00,2,A32,3,A143,242.84,USD,242.84,USD,ACH,0
2026-01-10 14:38:00,2,A147,0,A190,734.02,USD,734.02,USD,ACH,0
2026-01-10 14:39:00,1,A66,0,A265,222.78,USD,222.78,USD,ACH,0
2026-01-10 14:39:00,2,A187,0,A45,1610.08,USD,1610.08,USD,ACH,0
2026-01-10 14:40:00,3,A38,1,A21,180.68,USD,180.68,USD,ACH,0
2026-01-10 14:40:00,2,A137,1,A261,104.67,USD,104.67,USD,ACH,1
2026-01-10 14:42:00,3,A153,4,A109,503.28,USD,503.28,USD,ACH,0
2026-01-10 14:43:00,3,A293,4,A44,575.31,USD,575.31,USD,ACH,0
2026-01-10 14:44:00,1,A156,2,A42,1393.71,USD,1393.71,USD,ACH,0
2026-01-10 14:46:00,4,A254,1,A246,168.69,USD,168.69,USD,ACH,0
2026-01-10 14:46:00,2,A282,3,A148,610.7,USD,610.7,USD,ACH,0
2026-01-10 14:47:00,3,A73,0,A275,542.74,USD,542.74,USD,ACH,0
2026-01-10 14:47:00,2,A142,3,A278,314.53,USD,314.53,USD,ACH,0
2026-01-10 14:50:00,3,A3,1,A96,139.11,USD,139.11,USD,ACH,0
2026-01-10 14:50:00,3,A238,2,A22,445.02,USD,445.02,USD,ACH,0
2026-01-10 14:50:00,1,A261,3,A253,589.79,USD,589.79,USD,ACH,0
2026-01-10 14:54:00,2,A82,0,A105,362.3,USD,362.3,USD,ACH,0
2026-01-10 14:57:00,0,A185,1,A71,452.35,USD,452.35,USD,ACH,0
2026-01-10 15:00:00,3,A223,4,A139,297.56,USD,297.56,USD,ACH,0
2026-01-10 15:01:00,2,A42,1,A46,173.39,USD,173.39,USD,ACH,0
2026-01-10 15:05:00,1,A31,3,A288,367.8,USD,367.8,USD,ACH,0
2026-01-10 15:10:00,3,A248,1,A261,971.15,USD,971.15,USD,ACH,0
2026-01-10 15:11:00,0,A20,3,A53,97.26,USD,97.26,USD,ACH,0
2026-01-10 15:11:00,0,A280,0,A180,455.38,USD,455.38,USD,ACH,0
2026-01-10 15:14:00,3,A263,3,A248,835.82,USD,835.82,USD,ACH,0
2026-01-10 15:15:00,1,A231,1,A246,627.72,USD,627.72,USD,ACH,0
2026-01-10 15:16:00,2,A2,2,A82,323.87,USD,323.87,USD,ACH,0
2026-01-10 15:16:00,1,A106,2,A27,910.19,USD,910.19,USD,ACH,0
2026-01-10 15:18:00,0,A15,4,A79,561.84,USD,561.84,USD,ACH,0
2026-01-10 15:19:00,1,A186,2,A242,774.66,USD,774.66,USD,ACH,0
2026-01-10 15:23:00,3,A228,3,A283,843.75,USD,843.75,USD,ACH,0
2026-01-10 15:24:00,2,A217,1,A261,723.13,USD,723.13,USD,ACH,0
2026-01-10 15:26:00,2,A257,0,A10,980.84,USD,980.84,USD,ACH,0
2026-01-10 15:27:00,0,A115,2,A27,255.67,USD,255.67,USD,ACH,0
2026-01-10 15:29:00,1,A61,2,A142,146.55,USD,146.55,USD,ACH,0
2026-01-10 15:29:00,2,A247,4,A54,831.89,USD,831.89,USD,ACH,0
2026-01-10 15:30:00,2,A192,3,A213,244.53,USD,244.53,USD,ACH,0
2026-01-10 15:31:00,0,A245,3,A188,391.69,USD,391.69,USD,ACH,0
2026-01-10 15:32:00,0,A165,1,A91,168.68,USD,168.68,USD,ACH,1
2026-01-10 15:33:00,4,A69,1,A86,170.59,USD,170.59,USD,ACH,0
2026-01-10 15:33:00,3,A83,3,A238,582.99,USD,582.99,USD,ACH,0
2026-01-10 15:37:00,1,A221,2,A237,635.43,USD,635.43,USD,ACH,0
2026-01-10 15:38:00,2,A102,0,A230,287.85,USD,287.85,USD,ACH,0
2026-01-10 15:38:00,2,A117,3,A203,942.29,USD,942.29,USD,ACH,0
2026-01-10 15:40:00,1,A101,0,A30,268.29,USD,268.29,USD,ACH,0
2026-01-10 15:40:00,3,A193,3,A168,328.01,USD,328.01,USD,ACH,0
2026-01-10 15:42:00,4,A124,1,A291,186.96,USD,186.96,USD,ACH,0
2026-01-10 15:42:00,4,A264,1,A46,804.4,USD,804.4,USD,ACH,0
2026-01-10 15:43:00,4,A4,2,A167,390.95,USD,390.95,USD,ACH,0
2026-01-10 15:43:00,1,A96,3,A283,362.66,USD,362.66,USD,ACH,0
2026-01-10 15:43:00,3,A178,1,A11,334.24,USD,334.24,USD,ACH,0
2026-01-10 15:45:00,0,A255,1,A11,1649.89,USD,1649.89,USD,ACH,0
2026-01-10 15:46:00,4,A134,2,A82,103.97,USD,103.97,USD,ACH,0
2026-01-10 15:47:00,1,A146,0,A195,161.12,USD,161.12,USD,ACH,0
2026-01-10 15:48:00,4,A49,0,A95,862.27,USD,862.27,USD,ACH,0
2026-01-10 15:48:00,3,A93,2,A277,875.13,USD,875.13,USD,ACH,0
2026-01-10 15:49:00,2,A167,1,A121,380.48,USD,380.48,USD,ACH,0
2026-01-10 15:50:00,2,A267,2,A152,590.63,USD,590.63,USD,ACH,0
2026-01-10 15:51:00,2,A157,4,A149,282.32,USD,282.32,USD,ACH,0
2026-01-10 15:55:00,4,A64,3,A258,693.14,USD,693.14,USD,ACH,0
2026-01-10 15:58:00,3,A293,4,A199,930.56,USD,930.56,USD,ACH,0
2026-01-10 15:59:00,3,A13,2,A197,1135.71,USD,1135.71,USD,ACH,0
2026-01-10 16:00:00,0,A0,4,A4,379.04,USD,379.04,USD,ACH,0
2026-01-10 16:05:00,0,A25,0,A15,406.58,USD,406.58,USD,ACH,0
2026-01-10 16:05:00,3,A48,0,A45,206.18,USD,206.18,USD,ACH,0
2026-01-10 16:06:00,0,A50,0,A180,104.63,USD,104.63,USD,ACH,0
2026-01-10 16:06:00,1,A131,1,A236,314.34,USD,314.34,USD,ACH,0
2026-01-10 16:06:00,2,A232,4,A49,573.65,USD,573.65,USD,ACH,0
2026-01-10 16:07:00,4,A184,3,A23,256.72,USD,256.72,USD,ACH,0
2026-01-10 16:08:00,3,A163,0,A65,354.79,USD,354.79,USD,ACH,0
2026-01-10 16:09:00,0,A240,3,A103,213.67,USD,213.67,USD,ACH,0
2026-01-10 16:09:00,4,A264,3,A278,251.53,USD,251.53,USD,ACH,1
2026-01-10 16:10:00,0,A95,4,A139,357.97,USD,357.97,USD,ACH,0
2026-01-10 16:14:00,1,A116,1,A121,199.75,USD,199.75,USD,ACH,0
2026-01-10 16:14:00,1,A256,1,A11,266.16,USD,266.16,USD,ACH,0
2026-01-10 16:17:00,4,A239,3,A283,1128.48,USD,1128.48,USD,ACH,1
2026-01-10 16:20:00,0,A110,2,A52,348.04,USD,348.04,USD,ACH,0
2026-01-10 16:20:00,0,A190,2,A222,440.29,USD,440.29,USD,ACH,0
2026-01-10 16:24:00,1,A111,2,A12,1033.26,USD,1033.26,USD,ACH,0
2026-01-10 16:24:00,0,A125,1,A61,813.01,USD,813.01,USD,ACH,0
2026-01-10 16:26:00,4,A44,3,A153,941.63,USD,941.63,USD,ACH,0
2026-01-10 16:26:00,3,A158,0,A295,669.01,USD,669.01,USD,ACH,0
2026-01-10 16:30:00,3,A78,0,A285,240.54,USD,240.54,USD,ACH,0
2026-01-10 16:30:00,3,A118,1,A166,341.71,USD,341.71,USD,ACH,0
2026-01-10 16:30:00,4,A289,2,A247,366.81,USD,366.81,USD,ACH,0
2026-01-10 16:31:00,3,A138,2,A62,190.9,USD,190.9,USD,ACH,0
2026-01-10 16:31:00,4,A164,1,A6,200.97,USD,200.97,USD,ACH,0
2026-01-10 16:31:00,1,A296,2,A282,319.52,USD,319.52,USD,ACH,0
2026-01-10 16:32:00,0,A210,4,A219,95.27,USD,95.27,USD,ACH,0
2026-01-10 16:34:00,1,A31,2,A97,604.97,USD,604.97,USD,ACH,0
2026-01-10 16:34:00,4,A114,2,A147,489.1,USD,489.1,USD,ACH,0
2026-01-10 16:34:00,2,A267,0,A250,192.39,USD,192.39,USD,ACH,1
2026-01-10 16:35:00,3,A63,2,A272,1812.38,USD,1812.38,USD,ACH,0
2026-01-10 16:35:00,3,A98,4,A249,199.13,USD,199.13,USD,ACH,0
2026-01-10 16:36:00,0,A120,1,A126,403.78,USD,403.78,USD,ACH,0
2026-01-10 16:36:00,1,A196,3,A283,244.61,USD,244.61,USD,ACH,0
2026-01-10 16:37:00,0,A135,1,A41,372.28,USD,372.28,USD,ACH,0
2026-01-10 16:39:00,3,A68,3,A208,199.44,USD,199.44,USD,ACH,0
2026-01-10 16:39:00,3,A198,4,A239,728.55,USD,728.55,USD,ACH,0
2026-01-10 16:41:00,2,A197,3,A133,450.24,USD,450.24,USD,ACH,0
2026-01-10 16:43:00,3,A78,2,A122,637.39,USD,637.39,USD,ACH,0
2026-01-10 16:44:00,4,A9,1,A31,162.15,USD,162.15,USD,ACH,0
2026-01-10 16:46:00,0,A180,4,A224,556.29,USD,556.29,USD,ACH,0
2026-01-10 16:49:00,3,A123,2,A72,413.74,USD,413.74,USD,ACH,0
2026-01-10 16:50:00,4,A234,4,A284,157.53,USD,157.53,USD,ACH,0
2026-01-10 16:51:00,0,A60,2,A247,178.98,USD,178.98,USD,ACH,0
2026-01-10 16:51:00,2,A172,2,A227,96.16,USD,96.16,USD,ACH,0
2026-01-10 16:54:00,3,A43,1,A126,96.96,USD,96.96,USD,ACH,0
2026-01-10 16:54:00,3,A178,1,A171,824.31,USD,824.31,USD,ACH,0
2026-01-10 16:55:00,2,A152,1,A76,587.9,USD,587.9,USD,ACH,0
2026-01-10 16:56:00,0,A255,4,A189,174.79,USD,174.79,USD,ACH,0
2026-01-10 16:58:00,1,A286,4,A109,686.59,USD,686.59,USD,ACH,0
2026-01-10 17:02:00,2,A97,1,A271,225.21,USD,225.21,USD,ACH,0
2026-01-10 17:04:00,3,A53,0,A185,376.38,USD,376.38,USD,ACH,0
2026-01-10 17:05:00,2,A22,1,A26,925.22,USD,925.22,USD,ACH,0
2026-01-10 17:10:00,0,A165,4,A284,613.12,USD,613.12,USD,ACH,0
2026-01-10 17:11:00,3,A183,4,A39,1119.64,USD,1119.64,USD,ACH,1
2026-01-10 17:11:00,0,A260,0,A175,184.21,USD,184.21,USD,ACH,0
2026-01-10 17:12:00,2,A222,2,A92,178.39,USD,178.39,USD,ACH,0
2026-01-10 17:12:00,3,A278,1,A226,471.97,USD,471.97,USD,ACH,0
2026-01-10 17:14:00,3,A143,4,A169,179.3,USD,179.3,USD,ACH,0
2026-01-10 17:15:00,2,A92,4,A109,656.81,USD,656.81,USD,ACH,0
2026-01-10 17:16:00,4,A39,0,A295,329.31,USD,329.31,USD,ACH,0
2026-01-10 17:16:00,1,A126,2,A257,248.49,USD,248.49,USD,ACH,1
2026-01-10 17:17:00,2,A152,2,A187,362.6,USD,362.6,USD,ACH,0
2026-01-10 17:18:00,3,A103,0,A290,358.74,USD,358.74,USD,ACH,0
2026-01-10 17:18:00,2,A177,0,A5,200.09,USD,200.09,USD,ACH,0
2026-01-10 17:18:00,0,A200,3,A53,398.5,USD,398.5,USD,ACH,0
2026-01-10 17:19:00,0,A215,4,A149,83.3,USD,83.3,USD,ACH,0
2026-01-10 17:19:00,2,A227,4,A239,395.5,USD,395.5,USD,ACH,0
2026-01-10 17:19:00,4,A239,2,A232,436.33,USD,436.33,USD,ACH,0
2026-01-10 17:25:00,1,A66,1,A246,801.64,USD,801.64,USD,ACH,0
2026-01-10 17:26:00,1,A266,2,A132,649.78,USD,649.78,USD,ACH,1
2026-01-10 17:27:00,1,A6,1,A181,550.74,USD,550.74,USD,ACH,0
2026-01-10 17:27:00,1,A36,1,A121,964.03,USD,964.03,USD,ACH,0
2026-01-10 17:32:00,2,A252,4,A79,604.08,USD,604.08,USD,ACH,0
2026-01-10 17:32:00,4,A274,4,A189,1537.68,USD,1537.68,USD,ACH,0
2026-01-10 17:35:00,2,A217,4,A204,488.55,USD,488.55,USD,ACH,0
2026-01-10 17:36:00,2,A232,4,A189,145.51,USD,145.51,USD,ACH,0
2026-01-10 17:37:00,1,A241,0,A80,820.28,USD,820.28,USD,ACH,0
2026-01-10 17:38:00,2,A57,1,A191,282.58,USD,282.58,USD,ACH,0
2026-01-10 17:39:00,4,A89,1,A6,885.03,USD,885.03,USD,ACH,0
2026-01-10 17:39:00,4,A119,1,A231,832.94,USD,832.94,USD,ACH,0
2026-01-10 17:41:00,2,A207,2,A177,1456.21,USD,1456.21,USD,ACH,0
2026-01-10 17:42:00,0,A195,3,A168,263.1,USD,263.1,USD,ACH,0
2026-01-10 17:43:00,4,A59,3,A78,527.0,USD,527.0,USD,ACH,0
2026-01-10 17:43:00,0,A225,0,A190,331.63,USD,331.63,USD,ACH,0
2026-01-10 17:45:00,2,A7,3,A18,423.18,USD,423.18,USD,ACH,0
2026-01-10 17:53:00,1,A46,1,A231,403.62,USD,403.62,USD,ACH,0
2026-01-10 17:53:00,2,A132,4,A284,493.6,USD,493.6,USD,ACH,0
2026-01-10 17:55:00,0,A40,3,A188,162.65,USD,162.65,USD,ACH,0
2026-01-10 17:56:00,1,A111,0,A80,282.29,USD,282.29,USD,ACH,0
2026-01-10 17:58:00,2,A17,3,A298,1029.98,USD,1029.98,USD,ACH,0
2026-01-10 17:58:00,1,A266,4,A134,1089.12,USD,1089.12,USD,ACH,0
2026-01-10 17:59:00,4,A159,1,A51,952.1,USD,952.1,USD,ACH,0
2026-01-11 08:01:00,0,A160,2,A167,71.65,USD,71.65,USD,ACH,0
2026-01-11 08:05:00,0,A290,1,A161,318.76,USD,318.76,USD,ACH,0
2026-01-11 08:08:00,1,A6,3,A53,510.84,USD,510.84,USD,ACH,0
2026-01-11 08:09:00,2,A242,2,A167,452.98,USD,452.98,USD,ACH,0
2026-01-11 08:09:00,2,A287,4,A54,384.64,USD,384.64,USD,ACH,0
2026-01-11 08:10:00,1,A71,3,A13,373.31,USD,373.31,USD,ACH,0
2026-01-11 08:10:00,2,A117,3,A203,98.63,USD,98.63,USD,ACH,0
2026-01-11 08:11:00,4,A169,4,A99,481.18,USD,481.18,USD,ACH,0
2026-01-11 08:12:00,2,A7,3,A73,567.67,USD,567.67,USD,ACH,0
2026-01-11 08:13:00,3,A218,1,A31,355.67,USD,355.67,USD,ACH,0
2026-01-11 08:14:00,0,A195,4,A9,255.59,USD,255.59,USD,ACH,0
2026-01-11 08:15:00,2,A107,4,A4,791.56,USD,791.56,USD,ACH,0
2026-01-11 08:19:00,4,A299,0,A35,1110.06,USD,1110.06,USD,ACH,0
2026-01-11 08:20:00,2,A247,4,A94,205.62,USD,205.62,USD,ACH,0
2026-01-11 08:21:00,1,A126,0,A35,508.27,USD,508.27,USD,ACH,0
2026-01-11 08:21:00,1,A261,4,A19,306.12,USD,306.12,USD,ACH,0
2026-01-11 08:23:00,3,A63,0,A130,813.89,USD,813.89,USD,ACH,0
2026-01-11 08:23:00,3,A143,1,A271,266.65,USD,266.65,USD,ACH,0
2026-01-11 08:24:00,4,A254,2,A267,476.96,USD,476.96,USD,ACH,0
2026-01-11 08:27:00,4,A84,2,A297,251.87,USD,251.87,USD,ACH,0
2026-01-11 08:29:00,4,A114,2,A287,145.61,USD,145.61,USD,ACH,0
2026-01-11 08:30:00,0,A225,0,A35,410.18,USD,410.18,USD,ACH,0
2026-01-11 08:30:00,4,A299,1,A131,2155.29,USD,2155.29,USD,ACH,0
2026-01-11 08:31:00,0,A230,3,A183,484.81,USD,484.81,USD,ACH,0
2026-01-11 08:32:00,0,A205,3,A298,331.34,USD,331.34,USD,ACH,0
2026-01-11 08:33:00,4,A39,2,A222,367.29,USD,367.29,USD,ACH,0
2026-01-11 08:33:00,4,A189,2,A77,311.13,USD,311.13,USD,ACH,0
2026-01-11 08:34:00,0,A260,1,A221,74.95,USD,74.95,USD,ACH,0
2026-01-11 08:36:00,1,A191,4,A299,145.38,USD,145.38,USD,ACH,0
2026-01-11 08:38:00,3,A178,1,A151,606.66,USD,606.66,USD,ACH,1
2026-01-11 08:40:00,3,A108,1,A201,637.34,USD,637.34,USD,ACH,0
2026-01-11 08:40:00,4,A229,2,A137,626.28,USD,626.28,USD,ACH,0
2026-01-11 08:42:00,0,A245,0,A125,749.48,USD,749.48,USD,ACH,0
2026-01-11 08:43:00,2,A122,4,A39,178.45,USD,178.45,USD,ACH,0
2026-01-11 08:44:00,4,A4,3,A203,112.6,USD,112.6,USD,ACH,0
2026-01-11 08:45:00,3,A153,3,A63,357.87,USD,357.87,USD,ACH,0
2026-01-11 08:47:00,2,A252,3,A178,224.07,USD,224.07,USD,ACH,0
2026-01-11 08:47:00,2,A257,3,A188,622.76,USD,622.76,USD,ACH,0
2026-01-11 08:51:00,4,A134,3,A168,606.27,USD,606.27,USD,ACH,0
2026-01-11 08:52:00,2,A182,1,A161,704.29,USD,704.29,USD,ACH,0
2026-01-11 08:52:00,4,A244,4,A159,94.54,USD,94.54,USD,ACH,0
2026-01-11 08:53:00,2,A122,0,A70,370.21,USD,370.21,USD,ACH,0
2026-01-11 08:53:00,0,A140,3,A283,145.89,USD,145.89,USD,ACH,0
2026-01-11 08:54:00,3,A53,4,A149,126.55,USD,126.55,USD,ACH,0
2026-01-11 08:56:00,1,A56,2,A132,265.76,USD,265.76,USD,ACH,0
2026-01-11 08:57:00,4,A154,1,A226,634.93,USD,634.93,USD,ACH,0
2026-01-11 08:58:00,3,A13,3,A58,432.81,USD,432.81,USD,ACH,0
2026-01-11 08:58:00,2,A172,4,A289,710.9,USD,710.9,USD,ACH,0
2026-01-11 08:59:00,3,A238,0,A70,281.57,USD,281.57,USD,ACH,0
2026-01-11 09:00:00,0,A30,2,A102,268.84,USD,268.84,USD,ACH,0
2026-01-11 09:02:00,4,A109,1,A191,2379.21,USD,2379.21,USD,ACH,0
2026-01-11 09:03:00,2,A232,0,A55,443.94,USD,443.94,USD,ACH,0
2026-01-11 09:06:00,2,A137,0,A170,616.32,USD,616.32,USD,ACH,0
2026-01-11 09:08:00,3,A103,1,A96,211.54,USD,211.54,USD,ACH,0
2026-01-11 09:13:00,3,A113,0,A210,175.0,USD,175.0,USD,ACH,0
2026-01-11 09:16:00,2,A187,0,A10,287.72,USD,287.72,USD,ACH,0
2026-01-11 09:16:00,3,A293,3,A168,679.29,USD,679.29,USD,ACH,0
2026-01-11 09:17:00,0,A10,1,A286,242.36,USD,242.36,USD,ACH,0
2026-01-11 09:18:00,3,A48,0,A160,1202.4,USD,1202.4,USD,ACH,0
2026-01-11 09:21:00,1,A1,3,A203,143.66,USD,143.66,USD,ACH,0
2026-01-11 09:21:00,3,A58,2,A222,293.03,USD,293.03,USD,ACH,0
2026-01-11 09:22:00,1,A86,1,A11,497.09,USD,497.09,USD,ACH,0
2026-01-11 09:22:00,4,A124,3,A298,530.95,USD,530.95,USD,ACH,0
2026-01-11 09:23:00,4,A74,3,A143,313.61,USD,313.61,USD,ACH,0
2026-01-11 09:24:00,4,A54,0,A140,250.49,USD,250.49,USD,ACH,0
2026-01-11 09:24:00,3,A123,4,A189,673.03,USD,673.03,USD,ACH,0
2026-01-11 09:26:00,2,A87,0,A185,725.19,USD,725.19,USD,ACH,0
2026-01-11 09:27:00,0,A200,1,A276,57.54,USD,57.54,USD,ACH,0
2026-01-11 09:29:00,2,A52,2,A112,532.89,USD,532.89,USD,ACH,0
2026-01-11 09:30:00,2,A67,2,A82,212.17,USD,212.17,USD,ACH,0
2026-01-11 09:30:00,4,A254,2,A142,819.45,USD,819.45,USD,ACH,0
2026-01-11 09:31:00,1,A131,2,A137,377.75,USD,377.75,USD,ACH,0
2026-01-11 09:31:00,3,A203,0,A5,505.38,USD,505.38,USD,ACH,0
2026-01-11 09:32:00,0,A120,0,A125,381.38,USD,381.38,USD,ACH,0
2026-01-11 09:33:00,4,A44,4,A229,126.88,USD,126.88,USD,ACH,0
2026-01-11 09:33:00,0,A85,1,A161,1383.62,USD,1383.62,USD,ACH,0
2026-01-11 09:33:00,3,A163,3,A118,226.16,USD,226.16,USD,ACH,0
2026-01-11 09:34:00,2,A42,0,A240,124.85,USD,124.85,USD,ACH,0
2026-01-11 09:36:00,3,A8,1,A196,255.07,USD,255.07,USD,ACH,0
2026-01-11 09:36:00,1,A66,3,A33,718.44,USD,718.44,USD,ACH,0
2026-01-11 09:37:00,3,A128,0,A35,733.17,USD,733.17,USD,ACH,0
2026-01-11 09:39:00,1,A111,0,A70,62.79,USD,62.79,USD,ACH,0
2026-01-11 09:45:00,0,A290,4,A24,326.23,USD,326.23,USD,ACH,0
2026-01-11 09:49:00,2,A262,2,A57,212.63,USD,212.63,USD,ACH,0
2026-01-11 09:50:00,0,A20,3,A113,402.17,USD,402.17,USD,ACH,0
2026-01-11 09:52:00,3,A28,4,A189,1376.8,USD,1376.8,USD,ACH,0
2026-01-11 09:52:00,1,A176,1,A201,719.74,USD,719.74,USD,ACH,0
2026-01-11 09:53:00,1,A146,0,A45,502.99,USD,502.99,USD,ACH,0
2026-01-11 09:57:00,2,A112,4,A169,124.82,USD,124.82,USD,ACH,0
2026-01-11 09:57:00,4,A164,3,A218,405.02,USD,405.02,USD,ACH,0
2026-01-11 09:58:00,1,A186,0,A15,447.19,USD,447.19,USD,ACH,0
